id,documentId,date,description,merchant,amount,category,confidence,createdAt,updatedAt
36a4804d-0543-4d61-86cf-aa934e625c95,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-20 00:00:00,UNIQLO,Uniqlo,-77.1,Shopping,0.902,2025-02-27 00:00:00,2025-02-27 00:00:00
36dc31f1-66b1-442b-a589-66ccdcd200f9,7d7f7ec7-ca05-4a30-b84f-c7ae33497194,2024-06-19 00:00:00,WALMART SUPERCENTRE #5380,Walmart,-52.2,Shopping,0.975,2024-06-29 00:00:00,2024-06-29 00:00:00
378db9cd-ed16-4417-864d-6a9a35dab55a,645f4279-7777-4dab-bb21-3125d103542f,2025-09-21 00:00:00,FRESHCO,FreshCo,-63.79,Groceries,0.967,2025-09-30 00:00:00,2025-09-30 00:00:00
37c5e72f-943d-4935-8f83-3b0f3350214d,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-26 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-15.67,Transport,0.989,2025-03-30 00:00:00,2025-03-30 00:00:00
37ccb5a1-103f-4395-b00d-49f40b35aa8b,f9271113-0a76-4fff-8227-38144e20fee3,2025-08-01 00:00:00,E-TRANSFER RENT,Rent,-2010.97,Bills,0.947,2025-08-30 00:00:00,2025-08-30 00:00:00
3849523f-63be-4450-9ab1-353d71013958,f9271113-0a76-4fff-8227-38144e20fee3,2025-08-05 00:00:00,ROGERS MOBILE,Rogers,-85.93,Bills,0.97,2025-08-30 00:00:00,2025-08-30 00:00:00
3850448d-bcf6-4426-adf8-833294613746,d3b23627-3c27-4c4d-98b5-0f814fca3f60,2024-11-19 00:00:00,AMZN MKTP CA*898,Amazon,-15.69,Shopping,0.962,2024-11-30 00:00:00,2024-11-30 00:00:00
387359c8-d445-40a2-b375-84cd5b8e63d8,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-14 00:00:00,SPOTIFY P3205,Spotify,-11.99,Entertainment,0.9,2026-01-30 00:00:00,2026-01-30 00:00:00
38baaf23-3cf8-488c-90e3-689ce383e8a4,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-21 00:00:00,THE KEG,The Keg,-70.78,Dining,0.952,2025-03-30 00:00:00,2025-03-30 00:00:00
38bd3980-bcc6-4f56-815e-02becc682a76,d3b23627-3c27-4c4d-98b5-0f814fca3f60,2024-11-21 00:00:00,PRESTO TTC LOAD,TTC,-9.16,Transport,0.987,2024-11-30 00:00:00,2024-11-30 00:00:00
38db0f27-62e5-4c4e-8c2b-cd615b250f0d,1a5b48d7-2b53-4477-976d-91a5f156671b,2024-08-21 00:00:00,AMZN MKTP CA*4207,Amazon,-61.48,Shopping,0.931,2024-08-30 00:00:00,2024-08-30 00:00:00
38ee2516-e02b-4a84-a5b0-c20ce808e4b3,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-20 00:00:00,TIM HORTONS #3714 TORONTO ON,Tim Hortons,-4.88,Dining,0.947,2026-01-30 00:00:00,2026-01-30 00:00:00
39245da9-4b13-4eed-8b8f-89965fc6151a,0f4203ec-66fc-4735-922d-3f07c6678d00,2024-09-21 00:00:00,TIM HORTONS #9134 TORONTO ON,Tim Hortons,-14.09,Dining,0.958,2024-09-30 00:00:00,2024-09-30 00:00:00
394226cc-9c7e-4eac-861d-291f377fbf87,8cd66081-f737-4ec1-86da-4b5ca1673437,2026-02-16 00:00:00,LOBLAWS #7804 TORONTO,Loblaws,-108.88,Groceries,0.927,2026-02-27 00:00:00,2026-02-27 00:00:00
394dae39-2a08-4516-a374-278cc45eed3f,eeb3193e-6758-4db9-8c1e-6a3becfa4427,2025-10-07 00:00:00,LOBLAWS #6577 TORONTO,Loblaws,-103.7,Groceries,0.96,2025-10-30 00:00:00,2025-10-30 00:00:00
3954f51f-52ab-49b8-89ce-d8887ea36694,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-05 00:00:00,TIM HORTONS #1061 TORONTO ON,Tim Hortons,-17.74,Dining,0.974,2025-06-29 00:00:00,2025-06-29 00:00:00
396ef46a-23e7-4e8a-b860-8ca22b824221,ae263e92-4c7d-4f0b-b1de-6f4d8f1dd482,2025-09-05 00:00:00,ROGERS MOBILE,Rogers,-82.36,Bills,0.946,2025-09-29 00:00:00,2025-09-29 00:00:00
397e66ec-ec27-4bdf-8efa-c9f26397f9f4,645f4279-7777-4dab-bb21-3125d103542f,2025-09-20 00:00:00,NETFLIX.COM,Netflix,-18.99,Entertainment,0.891,2025-09-30 00:00:00,2025-09-30 00:00:00
39965c26-7e31-462c-b172-ae2909bc8a13,f3baee5c-d588-4cf8-b1ef-369e1fecd5be,2025-08-18 00:00:00,TICKETMASTER,Ticketmaster,-49.4,Entertainment,0.988,2025-08-31 00:00:00,2025-08-31 00:00:00
39cc0226-6b7d-40eb-b8e9-b5d7e906ec48,744ca2c2-02b7-464d-8752-f902130ca327,2025-07-28 00:00:00,PRESTO TTC LOAD,TTC,-4.7,Transport,0.982,2025-07-30 00:00:00,2025-07-30 00:00:00
39e53e30-170f-4786-89de-17074862ab9a,d80232bb-b628-417e-b717-2075b53ddaca,2024-11-06 00:00:00,ESSO,Esso,-87.54,Transport,0.962,2024-11-29 00:00:00,2024-11-29 00:00:00
3a00cfa8-da7f-4f9a-b9d0-31e57ca67ae6,31c595f5-c12b-4f1e-8c6a-21c545a44deb,2025-10-28 00:00:00,PRESTO TTC LOAD,TTC,-5.59,Transport,0.906,2025-10-31 00:00:00,2025-10-31 00:00:00
3a3db94c-cde7-4577-aecf-73d5f3eaa0b3,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-07 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-40.46,Transport,0.905,2025-06-29 00:00:00,2025-06-29 00:00:00
3a659b76-58fe-4792-810f-a20e16f99ed3,7d7f7ec7-ca05-4a30-b84f-c7ae33497194,2024-06-24 00:00:00,INDIGO,Indigo,-33.74,Shopping,0.952,2024-06-29 00:00:00,2024-06-29 00:00:00
3a7c384d-c50d-437a-8894-ae71664cc810,faad7098-70e4-4a61-a46d-29decef4f3ed,2026-04-20 00:00:00,TIM HORTONS #2104 TORONTO ON,Tim Hortons,-14.82,Dining,0.925,2026-04-30 00:00:00,2026-04-30 00:00:00
3aa74056-efc0-4705-b19e-4e8bec3df73f,2d95c4a6-c659-4a1b-a075-d1a0fb284fe6,2025-04-24 00:00:00,GO TRANSIT TRAVEL,GO Transit,-8.77,Transport,0.959,2025-04-30 00:00:00,2025-04-30 00:00:00
3ad17002-cc0d-47b3-b6f8-7d8445b36a2e,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-12 00:00:00,PRESTO TTC LOAD,TTC,-4.77,Transport,0.959,2025-06-29 00:00:00,2025-06-29 00:00:00
3aeb3dbe-d360-4730-bc1f-176894e2bfc3,eeb3193e-6758-4db9-8c1e-6a3becfa4427,2025-10-05 00:00:00,ROGERS MOBILE,Rogers,-88.17,Bills,0.962,2025-10-30 00:00:00,2025-10-30 00:00:00
3afa8b9e-4104-4855-ac65-2290c1b24f47,eeb3193e-6758-4db9-8c1e-6a3becfa4427,2025-10-14 00:00:00,A&W,A&W,-15.11,Dining,0.967,2025-10-30 00:00:00,2025-10-30 00:00:00
3afed9ac-43a8-4120-8f41-e71abd125683,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-20 00:00:00,NETFLIX.COM,Netflix,-18.99,Entertainment,0.914,2025-11-29 00:00:00,2025-11-29 00:00:00
3b04d6e0-c1d4-4ea9-bd36-17a8aada2515,ae263e92-4c7d-4f0b-b1de-6f4d8f1dd482,2025-09-07 00:00:00,BELL INTERNET,Bell Internet,-79.02,Bills,0.967,2025-09-29 00:00:00,2025-09-29 00:00:00
3b1a501b-695e-4a93-8a0a-4131070fcc8c,d8c63caf-eb0a-488f-b88e-d7e53663d5be,2025-04-06 00:00:00,ESSO,Esso,-84.28,Transport,0.972,2025-04-29 00:00:00,2025-04-29 00:00:00
3b93ba98-2e3c-49fe-8e0f-242d757170d2,eeb3193e-6758-4db9-8c1e-6a3becfa4427,2025-10-02 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-39.59,Transport,0.933,2025-10-30 00:00:00,2025-10-30 00:00:00
3bb401c2-4601-4b37-988a-7875e3bdece4,d3b23627-3c27-4c4d-98b5-0f814fca3f60,2024-11-23 00:00:00,METRO,Metro,-57.17,Groceries,0.96,2024-11-30 00:00:00,2024-11-30 00:00:00
3bbfd3e4-f4fb-41ad-9c98-e25e625de042,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-09 00:00:00,PLAYSTATION,PlayStation,-63.95,Entertainment,0.936,2025-02-27 00:00:00,2025-02-27 00:00:00
3c44f248-a357-4fdf-8736-519f94d61f87,eeb3193e-6758-4db9-8c1e-6a3becfa4427,2025-10-15 00:00:00,THE KEG,The Keg,-111.74,Dining,0.934,2025-10-30 00:00:00,2025-10-30 00:00:00
3c74db10-da12-486c-8862-91840bbe408d,5e8b4dbf-dbb6-4be9-8ba8-17691a8a9ad6,2024-05-28 00:00:00,SHOPPERS DRUG MART,Shoppers Drug Mart,-37.46,Groceries,0.962,2024-05-30 00:00:00,2024-05-30 00:00:00
3c8a7d00-c250-4df2-bba7-5b2aa8999b8c,b69390c6-26f7-46c8-8ccf-43e2dbe31f34,2024-07-14 00:00:00,CANADA POST,Canada Post,-14.11,Other,0.922,2024-07-30 00:00:00,2024-07-30 00:00:00
3cd12e45-d12e-4c6c-848b-d76a8bfaaf87,744ca2c2-02b7-464d-8752-f902130ca327,2025-07-16 00:00:00,COSTCO WHOLESALE #4957,Costco,-299.66,Groceries,0.955,2025-07-30 00:00:00,2025-07-30 00:00:00
3cd4f6ea-7c61-48f9-bea8-5fd35c32f3cb,b69390c6-26f7-46c8-8ccf-43e2dbe31f34,2024-07-17 00:00:00,SUBWAY,Subway,-18.48,Dining,0.957,2024-07-30 00:00:00,2024-07-30 00:00:00
3cfe9fb3-5dd9-4da4-9620-81828f858a6a,b69390c6-26f7-46c8-8ccf-43e2dbe31f34,2024-07-07 00:00:00,BELL INTERNET,Bell Internet,-81.05,Bills,0.959,2024-07-30 00:00:00,2024-07-30 00:00:00
3d0acd13-2fe3-4864-8391-2717fa14c055,a20065eb-e9bf-4e12-98af-fc14a2d3d0ed,2025-01-21 00:00:00,ESSO,Esso,-86.38,Transport,0.914,2025-01-31 00:00:00,2025-01-31 00:00:00
3d3475e8-1ab9-4fb0-8270-030953d937ba,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-04 00:00:00,OSMOW'S,Osmow's,-22.76,Dining,0.957,2025-06-29 00:00:00,2025-06-29 00:00:00
3d45d141-f0cc-4097-9b56-1064c74bf2b3,77198e37-6441-470b-8395-d0dabe2ca261,2024-10-06 00:00:00,PRESTO TTC LOAD,TTC,-11.23,Transport,0.969,2024-10-30 00:00:00,2024-10-30 00:00:00
3d88cebe-c78b-4ccd-aa47-f5586db20bee,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-23 00:00:00,LOBLAWS #5326 TORONTO,Loblaws,-51.05,Groceries,0.927,2025-02-27 00:00:00,2025-02-27 00:00:00
3daf5a8e-2dfe-44be-9893-fc5fdc34542c,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-12 00:00:00,TORONTO HYDRO,Toronto Hydro,-84.8,Bills,0.899,2025-03-30 00:00:00,2025-03-30 00:00:00
3db6e94d-9397-4c66-9bfe-4cd1962c3281,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-29 00:00:00,AMZN MKTP CA*7449,Amazon,-75.48,Shopping,0.964,2024-12-30 00:00:00,2024-12-30 00:00:00
3dc7b5ec-ff9a-43dd-8311-adaffa99bcaf,ae263e92-4c7d-4f0b-b1de-6f4d8f1dd482,2025-09-09 00:00:00,SPOTIFY P905,Spotify,-11.99,Entertainment,0.956,2025-09-29 00:00:00,2025-09-29 00:00:00
3dc9d356-e532-48bd-be20-292061a492dd,089d8a78-581d-420e-b5ad-f74448c36a0b,2024-10-23 00:00:00,CANADIAN TIRE,Canadian Tire,-87.81,Shopping,0.979,2024-10-31 00:00:00,2024-10-31 00:00:00
3dfdb3ea-20e4-48c0-8cc9-6ed2314af9e1,ae263e92-4c7d-4f0b-b1de-6f4d8f1dd482,2025-09-11 00:00:00,STARBUCKS 6986 TORONTO ON,Starbucks,-7.8,Dining,0.99,2025-09-29 00:00:00,2025-09-29 00:00:00
3e07f864-b0dc-46d8-9455-a1d5a723c8a0,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-14 00:00:00,SHOPPERS DRUG MART,Shoppers Drug Mart,-8.36,Groceries,0.956,2025-02-27 00:00:00,2025-02-27 00:00:00
3e19fd3a-3026-4575-b345-b743458a070d,31c595f5-c12b-4f1e-8c6a-21c545a44deb,2025-10-25 00:00:00,AMZN MKTP CA*1850,Amazon,-21.6,Shopping,0.899,2025-10-31 00:00:00,2025-10-31 00:00:00
3e261cd0-a767-46d7-848a-5b41cc64cb93,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-27 00:00:00,CINEPLEX,Cineplex,-119.09,Entertainment,0.95,2025-06-29 00:00:00,2025-06-29 00:00:00
3e3d70af-5800-4f9b-bc94-19b7f5197f28,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-22 00:00:00,LOBLAWS #5752 TORONTO,Loblaws,-134.79,Groceries,0.899,2025-02-27 00:00:00,2025-02-27 00:00:00
3e7562a1-f9b4-471c-846b-86ce3bf830fb,31c595f5-c12b-4f1e-8c6a-21c545a44deb,2025-10-19 00:00:00,NO FRILLS #9081 TORONTO,No Frills,-58.95,Groceries,0.94,2025-10-31 00:00:00,2025-10-31 00:00:00
3e786c8c-3735-4e14-a0e6-ccaeefb749a1,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-29 00:00:00,PAYROLL DEPOSIT,Payroll,2502.05,Income,0.928,2026-01-30 00:00:00,2026-01-30 00:00:00
3e7e8fc7-f49c-4233-abe7-0f834bb71361,1a5b48d7-2b53-4477-976d-91a5f156671b,2024-08-26 00:00:00,NO FRILLS #5669 TORONTO,No Frills,-91.05,Groceries,0.988,2024-08-30 00:00:00,2024-08-30 00:00:00
3e840fc8-0444-4f3e-8271-2599d4b53c87,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-20 00:00:00,TIM HORTONS #6894 TORONTO ON,Tim Hortons,-9.8,Dining,0.969,2025-11-29 00:00:00,2025-11-29 00:00:00
3e958f2b-dcff-4dc9-ba2b-dde4584b758b,ae263e92-4c7d-4f0b-b1de-6f4d8f1dd482,2025-09-03 00:00:00,TIM HORTONS #7018 TORONTO ON,Tim Hortons,-12.75,Dining,0.942,2025-09-29 00:00:00,2025-09-29 00:00:00
3f80cfb3-2824-462b-b4a1-15f5747a6771,0f4203ec-66fc-4735-922d-3f07c6678d00,2024-09-22 00:00:00,STEAM,Steam,-53.15,Entertainment,0.978,2024-09-30 00:00:00,2024-09-30 00:00:00
3fa59063-1f48-4008-aee0-e6807b9c08be,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-07 00:00:00,TICKETMASTER,Ticketmaster,-130.32,Entertainment,0.983,2026-01-30 00:00:00,2026-01-30 00:00:00
3fb306bf-cdd1-41c9-8a55-b8aa11656783,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-24 00:00:00,APPLE,Apple,-17.18,Entertainment,0.944,2024-12-30 00:00:00,2024-12-30 00:00:00
400bb17d-afbd-4451-be93-cdc9e1e88b4c,6f6c646a-3bf7-44ed-a016-7ca7ed113f2c,2026-03-27 00:00:00,DOLLARAMA,Dollarama,-16.46,Shopping,0.97,2026-03-31 00:00:00,2026-03-31 00:00:00
40445e92-d921-46c7-81c7-8e49ffc3e88f,7d7f7ec7-ca05-4a30-b84f-c7ae33497194,2024-06-07 00:00:00,BELL INTERNET,Bell Internet,-78.78,Bills,0.953,2024-06-29 00:00:00,2024-06-29 00:00:00
41131eae-0afe-4bc3-83a7-451f095dbbae,d2a8431d-596a-41c2-9e2c-4ad2a589fd94,2025-12-28 00:00:00,AMAZON REFUND,Amazon,59.17,Income,0.99,2025-12-31 00:00:00,2025-12-31 00:00:00
41541c36-20fa-4329-9591-713fca4d3a5e,d3b23627-3c27-4c4d-98b5-0f814fca3f60,2024-11-29 00:00:00,WALMART SUPERCENTRE #7811,Walmart,-37.86,Shopping,0.985,2024-11-30 00:00:00,2024-11-30 00:00:00
415dcbe4-3de5-4550-873d-de662172cac3,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-06 00:00:00,STARBUCKS 3154 TORONTO ON,Starbucks,-10.76,Dining,0.895,2025-02-27 00:00:00,2025-02-27 00:00:00
416adb5f-0c4e-43a0-a9a1-ffeb21f1ce44,a20065eb-e9bf-4e12-98af-fc14a2d3d0ed,2025-01-31 00:00:00,PRESTO TTC LOAD,TTC,-7.84,Transport,0.94,2025-01-31 00:00:00,2025-01-31 00:00:00
417129bd-2317-4dd4-8367-7e032809d289,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-06 00:00:00,FRESHCO,FreshCo,-54.66,Groceries,0.942,2025-06-29 00:00:00,2025-06-29 00:00:00
41e7d183-7bc7-4e13-b4e6-c484e5577933,7d7f7ec7-ca05-4a30-b84f-c7ae33497194,2024-06-23 00:00:00,CANADA POST,Canada Post,-15.32,Other,0.907,2024-06-29 00:00:00,2024-06-29 00:00:00
423e79f9-90f2-4a42-89b4-0a6f4d0bb397,f9271113-0a76-4fff-8227-38144e20fee3,2025-08-04 00:00:00,PRESTO TTC LOAD,TTC,-12.77,Transport,0.962,2025-08-30 00:00:00,2025-08-30 00:00:00
424e2270-c159-40fa-9bbf-d9eb1e6da5af,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-02 00:00:00,BEST BUY,Best Buy,-81.81,Shopping,0.942,2026-01-30 00:00:00,2026-01-30 00:00:00
42ab04f5-1f30-4092-92c6-fde3051d89e1,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-20 00:00:00,PAYROLL DEPOSIT,Payroll,2690,Income,0.935,2025-03-30 00:00:00,2025-03-30 00:00:00
42c40987-83a0-4ef4-82d3-af8cc18ea068,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-26 00:00:00,PRESTO TTC LOAD,TTC,-3.41,Transport,0.971,2025-11-29 00:00:00,2025-11-29 00:00:00
42c4b30d-199c-433e-8f32-e5ccfc503671,7d7f7ec7-ca05-4a30-b84f-c7ae33497194,2024-06-22 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-21.27,Transport,0.912,2024-06-29 00:00:00,2024-06-29 00:00:00
42e7cb99-a495-49c1-b66f-71dec8c9ddd5,b69390c6-26f7-46c8-8ccf-43e2dbe31f34,2024-07-24 00:00:00,MCDONALDS #9118 NORTH YORK ON,McDonald's,-11.96,Dining,0.921,2024-07-30 00:00:00,2024-07-30 00:00:00
43062a3f-a62c-4ad1-83a2-290c674b6707,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-20 00:00:00,ESSO,Esso,-61.9,Transport,0.935,2025-02-27 00:00:00,2025-02-27 00:00:00
43742b39-8090-4079-a08d-54fa3faaf151,d8c63caf-eb0a-488f-b88e-d7e53663d5be,2025-04-07 00:00:00,BELL INTERNET,Bell Internet,-81.49,Bills,0.971,2025-04-29 00:00:00,2025-04-29 00:00:00
4381dc4c-0200-4944-85d3-e6324ed5d4bd,2d95c4a6-c659-4a1b-a075-d1a0fb284fe6,2025-04-24 00:00:00,PRESTO TTC LOAD,TTC,-5.66,Transport,0.895,2025-04-30 00:00:00,2025-04-30 00:00:00
43a53815-71bd-411a-847d-f526f6a2a997,8cd66081-f737-4ec1-86da-4b5ca1673437,2026-02-11 00:00:00,FRESHCO,FreshCo,-84.39,Groceries,0.981,2026-02-27 00:00:00,2026-02-27 00:00:00
444db004-d714-44b2-bbb2-85c86f1b1bba,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-18 00:00:00,ATM WITHDRAWAL,ATM Withdrawal,-51.91,Other,0.943,2025-11-29 00:00:00,2025-11-29 00:00:00
445597b7-df6a-4bdc-8e32-e3166b3dcb01,744ca2c2-02b7-464d-8752-f902130ca327,2025-07-13 00:00:00,PLAYSTATION,PlayStation,-45.47,Entertainment,0.901,2025-07-30 00:00:00,2025-07-30 00:00:00
44ab404c-ed0f-4d54-ac80-2b88e7825530,b69390c6-26f7-46c8-8ccf-43e2dbe31f34,2024-07-17 00:00:00,LYFT,Lyft,-23.13,Transport,0.99,2024-07-30 00:00:00,2024-07-30 00:00:00
44c9ff22-6649-4b18-913e-9eda30b0e5a9,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-03 00:00:00,MCDONALDS #7102 NORTH YORK ON,McDonald's,-19.65,Dining,0.937,2025-11-29 00:00:00,2025-11-29 00:00:00
4501d989-b77e-45f4-9456-13216372b8b6,7d7f7ec7-ca05-4a30-b84f-c7ae33497194,2024-06-08 00:00:00,GO TRANSIT TRAVEL,GO Transit,-8.38,Transport,0.922,2024-06-29 00:00:00,2024-06-29 00:00:00
45481660-6fe8-4a99-9d1e-94c66417fbf7,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-20 00:00:00,AMZN MKTP CA*5650,Amazon,-145.82,Shopping,0.968,2025-11-29 00:00:00,2025-11-29 00:00:00
45679fcb-6e10-4c7c-8908-782ea6307c0f,f3baee5c-d588-4cf8-b1ef-369e1fecd5be,2025-08-26 00:00:00,LOBLAWS #3029 TORONTO,Loblaws,-78.32,Groceries,0.924,2025-08-31 00:00:00,2025-08-31 00:00:00
45739597-81cb-4cf9-8195-11831c7d24c4,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-22 00:00:00,PRESTO TTC LOAD,TTC,-5.08,Transport,0.978,2025-03-30 00:00:00,2025-03-30 00:00:00
45bf7abc-3b0d-405a-81de-1f6e115985c6,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-18 00:00:00,TD INSURANCE,Tenant Insurance,-22.62,Bills,0.914,2026-01-30 00:00:00,2026-01-30 00:00:00
461742ec-70d5-41ca-bd0c-51d17854d1c8,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-02 00:00:00,PRESTO TTC LOAD,TTC,-12.72,Transport,0.987,2025-02-27 00:00:00,2025-02-27 00:00:00
46706e78-22d5-4ed0-87f7-30870b0ba2d5,1a5b48d7-2b53-4477-976d-91a5f156671b,2024-08-12 00:00:00,INTERAC PURCHASE,Interac Purchase,-38.26,Other,0.896,2024-08-30 00:00:00,2024-08-30 00:00:00
46b4cebd-45a7-485b-9326-b5a358b9e831,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-20 00:00:00,STARBUCKS 6322 TORONTO ON,Starbucks,-12.01,Dining,0.986,2025-06-29 00:00:00,2025-06-29 00:00:00
46d16876-7f62-452f-8555-4d62a92b9bf1,1a5b48d7-2b53-4477-976d-91a5f156671b,2024-08-04 00:00:00,ESSO,Esso,-64.49,Transport,0.935,2024-08-30 00:00:00,2024-08-30 00:00:00
47916afc-1053-46e7-9989-7378c03315b1,6f6c646a-3bf7-44ed-a016-7ca7ed113f2c,2026-03-28 00:00:00,PLAYSTATION,PlayStation,-74.56,Entertainment,0.952,2026-03-31 00:00:00,2026-03-31 00:00:00
47d5d769-4d95-4eaf-893f-5d92de4be0f6,ae263e92-4c7d-4f0b-b1de-6f4d8f1dd482,2025-09-08 00:00:00,PRESTO TTC LOAD,TTC,-13.02,Transport,0.9,2025-09-29 00:00:00,2025-09-29 00:00:00
47e37f9e-5ec0-425a-90b2-aa833b1ad686,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-05 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-20.75,Transport,0.975,2025-02-27 00:00:00,2025-02-27 00:00:00
47ecc459-93b8-41fd-8b12-cfb4cca40bcc,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-11 00:00:00,ATM WITHDRAWAL,ATM Withdrawal,-117.05,Other,0.974,2025-06-29 00:00:00,2025-06-29 00:00:00
47ee1f1b-c3e7-4d29-982b-0e149c370a24,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-11 00:00:00,DENTAL CLINIC,Dental Clinic,-116.1,Other,0.935,2025-11-29 00:00:00,2025-11-29 00:00:00
47fc90a7-cff0-4402-be66-8acb8e0af877,68033aa0-4ba6-4ef2-81dc-805e7521f692,2025-05-24 00:00:00,GO TRANSIT TRAVEL,GO Transit,-20.21,Transport,0.928,2025-05-31 00:00:00,2025-05-31 00:00:00
4880a4ef-fd09-4451-ae83-3df09e138426,6f6c646a-3bf7-44ed-a016-7ca7ed113f2c,2026-03-19 00:00:00,DENTAL CLINIC,Dental Clinic,-84.84,Other,0.944,2026-03-31 00:00:00,2026-03-31 00:00:00
489c4f64-58c5-41ee-b152-2875cf4923cd,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-22 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-20.71,Transport,0.971,2025-02-27 00:00:00,2025-02-27 00:00:00
48f14bfb-29a0-4b67-b999-b16ba4aa15d3,f9271113-0a76-4fff-8227-38144e20fee3,2025-08-12 00:00:00,LOBLAWS #6612 TORONTO,Loblaws,-112.95,Groceries,0.964,2025-08-30 00:00:00,2025-08-30 00:00:00
493d7dca-d6f2-4186-befe-84e57cdfcffe,d8c63caf-eb0a-488f-b88e-d7e53663d5be,2025-04-10 00:00:00,UBER EATS HELP.UBER.COM,Uber Eats,-22.98,Dining,0.891,2025-04-29 00:00:00,2025-04-29 00:00:00
4942b467-fd61-423c-9730-8cdd82e1798f,a3c8cd95-9dd7-4695-b62f-166e0e1548c4,2025-01-09 00:00:00,ATM WITHDRAWAL,ATM Withdrawal,-30.22,Other,0.915,2025-01-30 00:00:00,2025-01-30 00:00:00
4948513a-76b2-4118-a8e8-e801229c67f1,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-12 00:00:00,TORONTO HYDRO,Toronto Hydro,-52.25,Bills,0.92,2025-06-29 00:00:00,2025-06-29 00:00:00
499dc3f0-04d2-4b49-86ec-1e0e631af986,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-06 00:00:00,NO FRILLS #1003 TORONTO,No Frills,-74.2,Groceries,0.937,2025-11-29 00:00:00,2025-11-29 00:00:00
49ac8455-dc34-410b-9baa-4eb3bf433b24,95e2e8d7-2188-4d1d-918d-5c185177c169,2026-03-12 00:00:00,TIM HORTONS #580 TORONTO ON,Tim Hortons,-5.27,Dining,0.947,2026-03-30 00:00:00,2026-03-30 00:00:00
49b50b14-e25f-408f-9520-662eea7ef1f5,f9271113-0a76-4fff-8227-38144e20fee3,2025-08-12 00:00:00,TORONTO HYDRO,Toronto Hydro,-84.06,Bills,0.916,2025-08-30 00:00:00,2025-08-30 00:00:00
49bd75fa-93b5-4eef-be3c-5d2dd7628600,8cd66081-f737-4ec1-86da-4b5ca1673437,2026-02-18 00:00:00,OSMOW'S,Osmow's,-23.25,Dining,0.926,2026-02-27 00:00:00,2026-02-27 00:00:00
49ece84e-ff4c-4063-8acc-f825612d6251,d80232bb-b628-417e-b717-2075b53ddaca,2024-11-04 00:00:00,CINEPLEX,Cineplex,-27.45,Entertainment,0.959,2024-11-29 00:00:00,2024-11-29 00:00:00
49f4acb0-f7a7-43eb-a5cc-731c7e7d191f,744ca2c2-02b7-464d-8752-f902130ca327,2025-07-10 00:00:00,SPOTIFY P2294,Spotify,-11.99,Entertainment,0.906,2025-07-30 00:00:00,2025-07-30 00:00:00
